Time (s),Speed (m/s),Gear,Engine Load (% of Max Power),Total Acc (m/s^2),Engine RPM,Pitch (deg),Lateral Acc (m/s^2),Passenger Count,Load Ind,AC Level,Window Opening,Radio Volume,Rain Intensity,Visibility,Driver Wellbeing,Driver Rush
102.54,9.8242,2,29.54,1.2334,2776.9,-3.2615,-0.80068,0,3,0,5,6,0,9,5,0
102.55,9.848,2,29.487,1.2536,2783.8,-3.2623,-0.80261,0,3,0,5,6,0,9,5,0
102.56,9.8631,2,29.431,1.2717,2790.8,-3.2632,-0.79398,0,3,0,5,6,0,9,5,0
102.57,9.8758,2,29.369,1.2882,2797.7,-3.264,-0.795,0,3,0,5,6,0,9,5,0
102.58,9.9028,2,29.303,1.3038,2804.7,-3.2649,-0.71796,0,3,0,5,6,0,9,5,0
102.59,9.9177,2,29.232,1.3191,2811.6,-3.2658,-0.71903,0,3,0,5,6,0,9,5,0
102.6,9.9305,2,29.156,1.3347,2818.5,-3.2668,-0.64052,0,3,0,5,6,0,9,5,0
102.61,9.9515,2,29.075,1.3516,2825.5,-3.2677,-0.64187,0,3,0,5,6,0,9,5,0
102.62,9.9767,2,28.99,1.3699,2832.4,-3.2687,-0.66345,0,3,0,5,6,0,9,5,0
102.63,10.004,2,28.9,1.39,2839.4,-3.3425,-0.66528,0,3,0,5,6,0,9,5,0
102.64,10.021,2,28.805,1.412,2846.3,-3.3444,-0.63632,0,3,0,5,6,0,9,5,0
102.65,10.046,2,28.706,1.436,2853.2,-3.3464,-0.63795,0,3,0,5,6,0,9,5,0
102.66,10.069,2,28.602,1.4617,2860.2,-3.3484,-0.60917,0,3,0,5,6,0,9,5,0
102.68,10.098,2,28.493,1.489,2867.0,-3.3504,-0.61096,0,3,0,5,6,0,9,5,0
102.69,10.116,2,28.379,1.5174,2873.8,-3.3525,-0.61203,0,3,0,5,6,0,9,5,0
102.69,10.142,2,28.261,1.5464,2880.5,-3.3546,-0.61359,0,3,0,5,6,0,9,5,0
102.7,10.166,2,28.138,1.5754,2887.1,-3.3567,-0.70652,0,3,0,5,6,0,9,5,0
102.71,10.187,2,28.01,1.6038,2893.6,-3.3588,-0.70799,0,3,0,5,6,0,9,5,0
102.72,10.216,2,27.877,1.631,2900.1,-3.361,-0.69978,0,3,0,5,6,0,9,5,0
102.73,10.243,2,27.74,1.6563,2906.4,-3.3632,-0.70165,0,3,0,5,6,0,9,5,0
102.74,10.267,2,27.598,1.6793,2912.7,-3.3654,-0.74438,0,3,0,5,6,0,9,5,0
102.75,10.286,2,27.451,1.6995,2918.8,-3.3676,-0.74575,0,3,0,5,6,0,9,5,0
102.76,10.314,2,27.299,1.7167,2924.9,-3.3699,-0.789,0,3,0,5,6,0,9,5,0
102.77,10.337,2,27.143,1.7304,2930.9,-3.3722,-0.79077,0,3,0,5,6,0,9,5,0
102.78,10.361,2,26.982,1.7405,2936.8,-3.3745,-0.79264,0,3,0,5,6,0,9,5,0
102.79,10.385,2,26.816,1.747,2942.7,-3.3769,-0.79442,0,3,0,5,6,0,9,5,0
102.8,10.402,2,26.646,1.7498,2948.4,-3.3793,-0.77491,0,3,0,5,6,0,9,5,0
102.81,10.438,2,26.471,1.7491,2954.1,-3.3817,-0.77764,0,3,0,5,6,0,9,5,0
102.82,10.452,2,26.291,1.7448,2959.7,-3.3841,-0.79959,0,3,0,5,6,0,9,5,0
102.83,10.47,2,26.106,1.7371,2965.2,-3.3866,-0.80098,0,3,0,5,6,0,9,5,0
102.84,10.502,2,25.916,1.7263,2970.6,-3.389,-0.68788,0,3,0,5,6,0,9,5,0
102.85,10.522,2,25.722,1.7125,2975.9,-3.3915,-0.68921,0,3,0,5,6,0,9,5,0
102.86,10.55,2,25.523,1.696,2981.1,-3.3075,-0.56444,0,3,0,5,6,0,9,5,0
102.87,10.569,2,25.32,1.677,2986.3,-3.3112,-0.56543,0,3,0,5,6,0,9,5,0
102.88,10.6,2,25.111,1.6559,2991.3,-3.3149,-0.51411,0,3,0,5,6,0,9,5,0
102.89,10.63,2,24.898,1.633,2996.3,-3.3186,-0.51556,0,3,0,5,6,0,9,5,0
102.9,10.648,2,24.68,1.6086,3001.2,-3.3223,-0.51643,0,3,0,5,6,0,9,5,0
102.91,10.676,2,24.458,1.5829,3006.0,-3.326,-0.51779,0,3,0,5,6,0,9,5,0
102.92,10.709,2,24.23,1.5561,3010.7,-3.3298,-0.55153,0,3,0,5,6,0,9,5,0
102.93,10.729,2,23.998,1.5286,3015.4,-3.3335,-0.55253,0,3,0,5,6,0,9,5,0
102.94,10.756,2,23.762,1.5007,3019.9,-3.3373,-0.58622,0,3,0,5,6,0,9,5,0
102.95,10.79,2,23.52,1.4725,3024.4,-3.3411,-0.58803,0,3,0,5,6,0,9,5,0
102.96,10.818,2,23.278,1.4443,3028.8,-3.345,-0.6112,0,3,0,5,6,0,9,5,0
102.97,10.837,2,23.037,1.4163,3033.1,-3.3488,-0.6123,0,3,0,5,6,0,9,5,0
102.99,10.862,2,22.795,1.3886,3037.3,-3.3527,-0.62454,0,3,0,5,6,0,9,5,0
103.0,10.888,2,22.554,1.3612,3041.4,-3.3566,-0.62608,0,3,0,5,6,0,9,5,0
103.0,10.911,2,22.312,1.3342,3045.5,-3.3605,-0.59467,0,3,0,5,6,0,9,5,0
103.01,10.932,2,22.071,1.3075,3049.4,-3.3644,-0.59578,0,3,0,5,6,0,9,5,0
103.02,10.951,2,21.829,1.2811,3053.3,-3.3683,-0.59681,0,3,0,5,6,0,9,5,0
103.03,10.976,2,21.588,1.255,3057.1,-3.3722,-0.59819,0,3,0,5,6,0,9,5,0
103.04,10.994,2,21.346,1.229,3060.8,-3.3762,-0.5332,0,3,0,5,6,0,9,5,0
103.05,11.007,2,21.105,1.2028,3064.4,-3.3801,-0.53385,0,3,0,5,6,0,9,5,0
103.06,11.025,2,20.863,1.1762,3067.9,-3.3841,-0.52369,0,3,0,5,6,0,9,5,0
103.07,11.043,2,20.622,1.1491,3071.3,-3.3881,-0.52452,0,3,0,5,6,0,9,5,0
103.08,11.059,0,20.38,1.1214,3074.7,-3.3921,-0.51426,0,3,0,5,6,0,9,5,0
103.09,11.071,0,20.138,1.0929,3078.0,-3.3961,-0.51479,0,3,0,5,6,0,9,5,0
103.11,11.082,0,19.906,1.0636,3081.2,-3.4001,-0.53749,0,3,0,5,6,0,9,5,0
103.11,11.095,0,19.683,1.0335,3084.3,-3.4041,-0.53812,0,3,0,5,6,0,9,5,0
103.13,11.105,0,19.469,1.0023,3087.3,-3.4081,-0.52751,0,3,0,5,6,0,9,5,0
103.13,11.111,0,19.265,0.97044,3090.2,-3.4122,-0.52778,0,3,0,5,6,0,9,5,0
103.14,11.123,0,19.069,0.93806,3093.1,-3.4163,-0.57285,0,3,0,5,6,0,9,5,0
103.15,11.136,0,18.883,0.9053,3095.8,-3.4204,-0.57352,0,3,0,5,6,0,9,5,0
103.17,11.151,0,18.706,0.87237,3098.5,-3.4245,-0.6412,0,3,0,5,6,0,9,5,0
103.18,11.158,0,18.538,0.83948,3101.1,-3.4286,-0.64158,0,3,0,5,6,0,9,5,0
103.19,11.168,0,18.38,0.80683,3103.7,-3.4327,-0.58633,0,3,0,5,6,0,9,5,0
103.19,11.176,0,18.231,0.77463,3106.3,-3.4368,-0.58675,0,3,0,5,6,0,9,5,0
103.2,11.187,0,18.091,0.74308,3108.9,-3.4409,-0.56496,0,3,0,5,6,0,9,5,0
103.21,11.197,0,17.96,0.71233,3111.4,-3.445,-0.56544,0,3,0,5,6,0,9,5,0
103.22,11.208,0,17.838,0.68254,3114.0,-3.4492,-0.5324,0,3,0,5,6,0,9,5,0
103.24,11.22,0,17.726,0.65383,3116.6,-3.4533,-0.53295,0,3,0,5,6,0,9,5,0
103.24,11.225,0,17.623,0.62629,3119.2,-3.4574,-0.5444,0,3,0,5,6,0,9,5,0
103.26,11.238,0,17.529,0.60001,3121.8,-3.4616,-0.54503,0,3,0,5,6,0,9,5,0
103.27,11.252,0,17.445,0.57477,3124.4,-3.4657,-0.55698,0,3,0,5,6,0,9,5,0
103.28,11.265,0,17.369,0.55093,3127.0,-3.4699,-0.55764,0,3,0,5,6,0,9,5,0
103.29,11.272,0,17.303,0.52858,3129.6,-3.3925,-0.51288,0,3,0,5,6,0,9,5,0
103.29,11.282,0,17.246,0.50779,3132.2,-3.3956,-0.51331,0,3,0,5,6,0,9,5,0
103.31,11.288,0,17.198,0.48869,3134.8,-3.3987,-0.51362,0,3,0,5,6,0,9,5,0
103.32,11.305,0,17.16,0.47139,3137.0,-3.4018,-0.51439,0,3,0,5,6,0,9,5,0
103.33,11.315,0,17.131,0.45606,3139.0,-3.405,-0.49219,0,3,0,5,6,0,9,5,0
103.33,11.321,0,17.111,0.4429,3140.6,-3.4081,-0.49248,0,3,0,5,6,0,9,5,0
103.34,11.329,0,17.1,0.43213,3141.9,-3.4112,-0.43616,0,3,0,5,6,0,9,5,0
103.36,11.339,0,17.098,0.42401,3142.9,-3.4143,-0.43655,0,3,0,5,6,0,9,5,0
103.36,11.346,0,17.106,0.41883,3143.6,-3.4174,-0.36876,0,3,0,5,6,0,9,5,0
103.38,11.358,0,17.123,0.41687,3143.9,-3.4205,-0.36914,0,3,0,5,6,0,9,5,0
103.39,11.366,0,17.149,0.41842,3143.9,-3.4236,-0.32392,0,3,0,5,6,0,9,5,0
103.39,11.373,0,17.185,0.42374,3143.7,-3.4267,-0.32414,0,3,0,5,6,0,9,5,0
103.41,11.38,0,17.229,0.43303,3143.0,-3.4298,-0.40399,0,3,0,5,6,0,9,5,0
103.42,11.393,0,17.283,0.44641,3142.1,-3.4328,-0.40444,0,3,0,5,6,0,9,5,0
103.43,11.403,0,17.346,0.46389,3140.9,-3.4359,-0.38199,0,3,0,5,6,0,9,5,0
103.44,11.413,0,17.418,0.48534,3139.3,-3.439,-0.38233,0,3,0,5,6,0,9,5,0
103.44,11.429,0,17.5,0.51046,3137.4,-3.4421,-0.38286,0,3,0,5,6,0,9,5,0
103.46,11.434,0,17.591,0.53879,3135.2,-3.4451,-0.38302,0,3,0,5,6,0,9,5,0
103.47,11.443,0,17.691,0.56967,3132.6,-3.4481,-0.31468,0,3,0,5,6,0,9,5,0
103.47,11.457,0,17.8,0.60226,3129.8,-3.4512,-0.31508,0,3,0,5,6,0,9,5,0
103.49,11.471,0,17.918,0.63559,3126.6,-3.4542,-0.26958,0,3,0,5,6,0,9,5,0
103.49,11.484,0,18.046,0.66855,3123.1,-3.4572,-0.26987,0,3,0,5,6,0,9,5,0
103.5,11.493,0,18.183,0.69995,3119.3,-3.4602,-0.29307,0,3,0,5,6,0,9,5,0
103.52,11.505,0,18.329,0.72861,3115.2,-3.5535,-0.29339,0,3,0,5,6,0,9,5,0
103.53,11.507,0,18.485,0.75338,3110.7,-3.5553,-0.30492,0,3,0,5,6,0,9,5,0
103.54,11.52,0,18.649,0.77326,3105.9,-3.5572,-0.30529,0,3,0,5,6,0,9,5,0
103.54,11.535,0,18.823,0.78713,3100.8,-3.559,-0.29413,0,3,0,5,6,0,9,5,0
103.56,11.544,0,19.006,0.7947,3095.4,-3.5609,-0.29437,0,3,0,5,6,0,9,5,0
103.56,11.549,0,19.198,0.7957,3089.7,-3.5627,-0.32915,0,3,0,5,6,0,9,5,0
103.57,11.563,0,19.4,0.79017,3083.6,-3.5645,-0.32954,0,3,0,5,6,0,9,5,0
103.58,11.572,0,19.611,0.77855,3077.3,-3.5663,-0.30665,0,3,0,5,6,0,9,5,0
103.59,11.58,0,19.831,0.76157,3070.6,-3.5681,-0.30688,0,3,0,5,6,0,9,5,0
103.61,11.588,0,20.06,0.74032,3063.5,-3.57,-0.26073,0,3,0,5,6,0,9,5,0
103.61,11.595,0,20.289,0.71613,3056.2,-3.5718,-0.26089,0,3,0,5,6,0,9,5,0
103.63,11.605,0,20.518,0.69052,3048.5,-3.5735,-0.2147,0,3,0,5,6,0,9,5,0
103.63,11.624,0,20.748,0.66513,3040.6,-3.5753,-0.21505,0,3,0,5,6,0,9,5,0
103.64,11.643,0,20.977,0.64159,3032.3,-3.5771,-0.16883,0,3,0,5,6,0,9,5,0
103.66,11.652,0,21.206,0.62144,3023.6,-3.5789,-0.16895,0,3,0,5,6,0,9,5,0
103.66,11.662,0,21.435,0.60603,3014.7,-3.5806,-0.040819,0,3,0,5,6,0,9,5,0
103.67,11.686,0,21.665,0.59642,3005.5,-3.5824,-0.0409,0,3,0,5,6,0,9,5,0
103.68,11.71,0,21.894,0.59344,2995.9,-3.5842,-0.017565,0,3,0,5,6,0,9,5,0
103.69,11.731,0,22.123,0.59726,2986.0,-3.586,-0.017596,0,3,0,5,6,0,9,5,0
103.7,11.752,0,22.352,0.60775,2975.8,-3.5877,0.029381,0,3,0,5,6,0,9,5,0
103.71,11.779,0,22.582,0.62435,2965.2,-3.5894,0.029447,0,3,0,5,6,0,9,5,0
103.72,11.803,0,22.811,0.64612,2954.4,-3.5912,-0.017705,0,3,0,5,6,0,9,5,0
103.73,11.823,0,23.04,0.67183,2943.2,-3.5929,-0.017735,0,3,0,5,6,0,9,5,0
103.74,11.857,0,23.269,0.69998,2931.7,-3.5946,-0.029642,0,3,0,5,6,0,9,5,0
103.75,11.893,0,23.495,0.72901,2919.9,-3.5963,-0.029733,0,3,0,5,6,0,9,5,0
103.76,11.919,0,23.718,0.75734,2907.7,-3.5981,-0.053634,0,3,0,5,6,0,9,5,0
103.77,11.944,0,23.937,0.78378,2895.2,-3.5997,-0.05375,0,3,0,5,6,0,9,5,0
103.78,11.971,0,24.153,0.8068,2882.5,-3.6014,-0.11372,0,3,0,5,6,0,9,5,0
103.79,11.99,0,24.366,0.82544,2869.4,-3.6031,-0.1139,0,3,0,5,6,0,9,5,0
103.8,12.002,0,24.575,0.83909,2855.9,-3.6047,-0.066012,0,3,0,5,6,0,9,5,0
103.81,12.012,0,24.781,0.84756,2842.2,-3.6064,-0.066064,0,3,0,5,6,0,9,5,0
103.82,12.013,0,24.984,0.85098,2828.5,-3.608,0.0060065,0,3,0,5,6,0,9,5,0
103.83,12.014,0,25.184,0.84986,2814.7,-3.6097,0.0060069,0,3,0,5,6,0,9,5,0
103.84,12.017,0,25.38,0.84494,2801.0,-3.6113,0.030043,0,3,0,5,6,0,9,5,0
103.85,12.015,0,25.573,0.83716,2787.2,-3.6129,0.030037,0,3,0,5,6,0,9,5,0
103.86,12.023,0,25.763,0.82752,2773.5,-3.6145,0.018035,0,3,0,5,6,0,9,5,0
103.87,12.023,0,25.949,0.81704,2759.7,-3.6161,0.018034,0,3,0,5,6,0,9,5,0
103.88,12.011,0,26.132,0.80658,2746.0,-3.6177,0.018016,0,3,0,5,6,0,9,5,0
103.9,12.004,0,26.312,0.79685,2732.3,-3.6192,0.018005,0,3,0,5,6,0,9,5,0
103.91,11.993,0,26.488,0.78829,2718.5,-3.6208,0.077952,0,3,0,5,6,0,9,5,0
103.92,11.994,0,26.661,0.78122,2704.8,-3.6224,0.077958,0,3,0,5,6,0,9,5,0
103.93,12.002,0,26.831,0.77539,2691.0,-3.6239,0.054011,0,3,0,5,6,0,9,5,0
103.94,12.009,0,26.998,0.77045,2677.3,-3.5871,0.054039,0,3,0,5,6,0,9,5,0
103.94,12.013,0,27.161,0.7659,2663.5,-3.5881,0.078084,0,3,0,5,6,0,9,5,0
103.96,12.031,0,27.321,0.76108,2649.8,-3.5892,0.078205,0,3,0,5,6,0,9,5,0
103.96,12.062,0,27.477,0.75533,2636.4,-3.5901,0.078404,0,3,0,5,6,0,9,5,0
103.97,12.086,0,27.631,0.74807,2623.4,-3.5911,0.07856,0,3,0,5,6,0,9,5,0
103.98,12.114,0,27.781,0.73886,2610.7,-3.5921,0.10297,0,3,0,5,6,0,9,5,0
103.99,12.143,0,27.928,0.7275,2598.4,-3.593,0.10321,0,3,0,5,6,0,9,5,0
104.01,12.162,0,28.071,0.71407,2586.5,-3.594,0.16419,0,3,0,5,6,0,9,5,0
104.01,12.195,0,28.211,0.69896,2574.9,-3.5949,0.16463,0,3,0,5,6,0,9,5,0
104.02,12.23,0,28.348,0.68287,2563.7,-3.5958,0.067264,0,3,0,5,6,0,9,5,0
104.03,12.251,0,28.481,0.66678,2552.8,-3.5966,0.06738,0,3,0,5,6,0,9,5,0
104.04,12.268,0,28.612,0.6519,2542.3,-3.5975,0.042937,0,3,0,5,6,0,9,5,0
104.05,12.285,0,28.739,0.63956,2532.1,-3.5984,0.042996,0,3,0,5,6,0,9,5,0
104.06,12.296,0,28.862,0.63111,2522.4,-3.5992,0.006148,0,3,0,5,6,0,9,5,0
104.07,12.3,0,28.983,0.62784,2512.9,-3.6,0.0061498,0,3,0,5,6,0,9,5,0
104.08,12.306,0,29.1,0.63084,2503.9,-3.6008,-0.018459,0,3,0,5,6,0,9,5,0
104.09,12.319,0,29.213,0.64091,2495.1,-3.6016,-0.018478,0,3,0,5,6,0,9,5,0
104.1,12.318,0,29.324,0.65845,2486.8,-3.6023,0.043112,0,3,0,5,6,0,9,5,0
104.11,12.322,0,29.431,0.68344,2478.8,-3.6031,0.043127,0,3,0,5,6,0,9,5,0
104.12,12.322,0,29.535,0.71538,2471.2,-3.6038,0.067769,0,3,0,5,6,0,9,5,0
104.14,12.321,0,29.635,0.75332,2463.9,-3.6045,0.067766,0,3,0,5,6,0,9,5,0
104.14,12.336,0,29.733,0.7959,2457.0,-3.6052,0.12952,0,3,0,5,6,0,9,5,0
104.15,12.347,0,29.827,0.84144,2450.4,-3.6059,0.12965,0,3,0,5,6,0,9,5,0
104.16,12.358,0,29.917,0.88806,2444.2,-3.5647,0.1174,0,3,0,5,6,0,9,5,0
104.17,12.368,0,30.004,0.9338,2438.4,-3.5659,0.11749,0,3,0,5,6,0,9,5,0
104.18,12.387,0,30.089,0.97681,2432.9,-3.567,0.13006,0,3,0,5,6,0,9,5,0
104.19,12.414,0,30.169,1.0153,2427.8,-3.5681,0.13035,0,3,0,5,6,0,9,5,0
104.2,12.435,0,30.247,1.0482,2423.0,-3.5692,0.21762,0,3,0,5,6,0,9,5,0
104.21,12.452,0,30.321,1.0747,2418.6,-3.5703,0.2179,0,3,0,5,6,0,9,5,0
104.22,12.479,0,30.392,1.0945,2414.6,-3.5714,0.2059,0,3,0,5,6,0,9,5,0
104.23,12.5,0,30.459,1.108,2410.9,-3.5724,0.20625,0,3,0,5,6,0,9,5,0
104.24,12.522,0,30.523,1.1161,2407.6,-3.5734,0.18156,0,3,0,5,6,0,9,5,0
104.25,12.55,0,30.584,1.1201,2404.6,-3.5744,0.18198,0,3,0,5,6,0,9,5,0
104.26,12.572,0,30.645,1.1219,2402.0,-3.5753,0.24516,0,3,0,5,6,0,9,5,0
104.27,12.591,0,30.706,1.1234,2399.8,-3.5762,0.24553,0,3,0,5,6,0,9,5,0
104.28,12.605,0,30.767,1.1266,2397.9,-3.5771,0.25839,0,3,0,5,6,0,9,5,0
104.29,12.617,0,30.828,1.1336,2396.3,-3.578,0.25864,0,3,0,5,6,0,9,5,0
104.3,12.623,0,30.889,1.1459,2395.2,-3.5789,0.22091,0,3,0,5,6,0,9,5,0
104.31,12.632,0,30.95,1.1649,2394.4,-3.5797,0.22106,0,3,0,5,6,0,9,5,0
104.32,12.634,0,31.011,1.1911,2393.9,-3.5805,0.259,0,3,0,5,6,0,9,5,0
104.33,12.643,0,31.072,1.2247,2393.8,-3.5813,0.25918,0,3,0,5,6,0,9,5,0
104.35,12.654,0,31.133,1.2653,2394.1,-3.582,0.29736,0,3,0,5,6,0,9,5,0
104.36,12.665,0,31.194,1.312,2394.7,-3.5828,0.29763,0,3,0,5,6,0,9,5,0
104.36,12.673,0,31.255,1.3631,2395.7,-3.5835,0.28514,0,3,0,5,6,0,9,5,0
104.37,12.689,0,31.316,1.4168,2397.1,-3.5842,0.28551,0,3,0,5,6,0,9,5,0
104.38,12.705,0,31.377,1.4709,2398.8,-3.5848,0.32398,0,3,0,5,6,0,9,5,0
104.39,12.718,0,31.429,1.5235,2400.8,-3.5854,0.32432,0,3,0,5,6,0,9,5,0
104.4,12.739,0,31.472,1.5723,2403.3,-3.5861,0.28662,0,3,0,5,6,0,9,5,0
104.42,12.759,0,31.506,1.6157,2406.0,-3.5867,0.28707,0,3,0,5,6,0,9,5,0
104.43,12.778,0,31.532,1.6521,2409.2,-3.5872,0.2875,0,3,0,5,6,0,9,5,0
104.43,12.814,0,31.548,1.6808,2412.7,-3.5877,0.28832,0,3,0,5,6,0,9,5,0
104.44,12.848,0,31.556,1.7014,2416.5,-3.5882,0.23769,0,3,0,5,6,0,9,5,0
104.45,12.884,0,31.555,1.7142,2420.8,-3.5886,0.23835,0,3,0,5,6,0,9,5,0
104.46,12.918,0,31.545,1.7199,2425.4,-3.589,0.27775,0,3,0,5,6,0,9,5,0
104.47,12.947,0,31.526,1.7195,2429.9,-3.5894,0.27837,0,3,0,5,6,0,9,5,0
104.49,12.979,0,31.499,1.7146,2434.5,-3.5898,0.27906,0,3,0,5,6,0,9,5,0
104.49,13.005,0,31.462,1.7068,2439.1,-3.5902,0.2796,0,3,0,5,6,0,9,5,0
104.5,13.032,0,31.417,1.6979,2443.7,-3.5905,0.29322,0,3,0,5,6,0,9,5,0
104.51,13.052,0,31.363,1.6894,2448.3,-3.5908,0.29366,0,3,0,5,6,0,9,5,0
104.52,13.075,0,31.299,1.6829,2452.8,-3.5911,0.29419,0,3,0,5,6,0,9,5,0
104.53,13.106,0,31.227,1.6794,2457.4,-3.5913,0.29487,0,3,0,5,6,0,9,5,0
104.54,13.128,0,31.147,1.6796,2462.0,-3.5915,0.30851,0,3,0,5,6,0,9,5,0
104.55,13.158,0,31.057,1.684,2466.6,-3.5917,0.3092,0,3,0,5,6,0,9,5,0
104.56,13.176,0,30.958,1.6922,2471.2,-3.5919,0.50728,0,3,0,5,6,0,9,5,0
104.57,13.195,0,30.851,1.7036,2475.7,-3.6571,0.50802,0,3,0,5,6,0,9,5,0
104.58,13.231,0,30.735,1.7173,2480.3,-3.6581,0.45647,0,3,0,5,6,0,9,5,0
104.59,13.26,0,30.61,1.732,2484.9,-3.659,0.45747,0,3,0,5,6,0,9,5,0
104.6,13.287,3,30.476,1.7464,2489.5,-3.6598,0.29896,0,3,0,5,6,0,9,5,0
104.61,13.316,3,30.333,1.759,2494.0,-3.6607,0.29962,0,3,0,5,6,0,9,5,0
104.62,13.351,3,30.181,1.7685,2498.5,-3.6615,0.34045,0,3,0,5,6,0,9,5,0
104.63,13.397,3,30.021,1.7738,2502.9,-3.6623,0.34163,0,3,0,5,6,0,9,5,0
104.64,13.434,3,29.851,1.774,2507.2,-3.663,0.356,0,3,0,5,6,0,9,5,0
104.65,13.466,3,29.673,1.7687,2511.5,-3.6638,0.35686,0,3,0,5,6,0,9,5,0
104.66,13.494,3,29.486,1.7577,2515.8,-3.6645,0.42506,0,3,0,5,6,0,9,5,0
104.67,13.519,3,29.29,1.7415,2520.0,-3.6651,0.42585,0,3,0,5,6,0,9,5,0
104.68,13.55,3,29.085,1.7204,2524.1,-3.6658,0.38616,0,3,0,5,6,0,9,5,0
104.69,13.574,3,28.871,1.6955,2528.2,-3.6664,0.38686,0,3,0,5,6,0,9,5,0
104.7,13.603,3,28.649,1.6676,2532.2,-3.667,0.44209,0,3,0,5,6,0,9,5,0
104.71,13.635,3,28.417,1.638,2536.2,-3.6676,0.44314,0,3,0,5,6,0,9,5,0
104.72,13.659,3,28.177,1.6076,2540.1,-3.6681,0.47123,0,3,0,5,6,0,9,5,0
104.73,13.679,3,27.928,1.5771,2543.9,-3.6686,0.47193,0,3,0,5,6,0,9,5,0
104.74,13.683,3,27.67,1.5472,2547.7,-3.6691,0.25313,0,3,0,5,6,0,9,5,0
104.75,13.688,3,27.403,1.518,2551.5,-3.6696,0.25323,0,3,0,5,6,0,9,5,0
104.77,13.718,3,27.127,1.4893,2555.1,-3.67,0.30865,0,3,0,5,6,0,9,5,0
104.78,13.729,3,26.843,1.4608,2558.8,-3.6704,0.3089,0,3,0,5,6,0,9,5,0
104.78,13.749,3,26.549,1.4317,2562.3,-3.6708,0.5706,0,3,0,5,6,0,9,5,0
104.79,13.77,3,26.247,1.4009,2565.8,-3.6711,0.57146,0,3,0,5,6,0,9,5,0
104.8,13.783,3,25.936,1.3675,2569.3,-3.6184,0.54443,0,3,0,5,6,0,9,5,0
104.81,13.794,3,25.616,1.3305,2572.7,-3.6193,0.54486,0,3,0,5,6,0,9,5,0
104.83,13.806,3,25.287,1.289,2576.0,-3.6202,0.50391,0,3,0,5,6,0,9,5,0
104.83,13.833,3,24.949,1.2425,2579.3,-3.6211,0.50492,0,3,0,5,6,0,9,5,0
104.85,13.853,3,24.602,1.1906,2582.6,-3.6219,0.64414,0,3,0,5,6,0,9,5,0
104.86,13.864,3,24.247,1.1334,2585.7,-3.6227,0.64469,0,3,0,5,6,0,9,5,0
104.86,13.879,3,23.883,1.0713,2588.9,-3.6235,0.64537,0,3,0,5,6,0,9,5,0
104.87,13.901,3,23.509,1.0052,2591.9,-3.6243,0.64638,0,3,0,5,6,0,9,5,0
104.88,13.914,3,23.127,0.93616,2594.9,-3.625,0.68875,0,3,0,5,6,0,9,5,0
104.89,13.929,3,22.736,0.86555,2597.9,-3.6256,0.68947,0,3,0,5,6,0,9,5,0
104.9,13.946,3,22.345,0.79481,2600.8,-3.6263,0.66246,0,3,0,5,6,0,9,5,0
104.91,13.962,3,21.955,0.72536,2603.6,-3.6269,0.6632,0,3,0,5,6,0,9,5,0
104.92,13.975,3,21.564,0.65852,2606.4,-3.6274,0.60791,0,3,0,5,6,0,9,5,0
104.93,13.988,3,21.173,0.59541,2609.1,-3.628,0.60846,0,3,0,5,6,0,9,5,0
104.94,14.004,3,20.782,0.53686,2611.8,-3.6285,0.58115,0,3,0,5,6,0,9,5,0
104.95,14.015,3,20.391,0.48335,2614.4,-3.6289,0.58161,0,3,0,5,6,0,9,5,0
104.96,14.031,3,20.0,0.43507,2617.0,-3.6293,0.51212,0,3,0,5,6,0,9,5,0
104.97,14.043,3,19.609,0.39172,2619.5,-3.6296,0.51257,0,3,0,5,6,0,9,5,0
104.98,14.055,3,19.218,0.35296,2621.9,-3.63,0.48488,0,3,0,5,6,0,9,5,0
104.99,14.067,3,18.827,0.31811,2624.3,-3.6303,0.4853,0,3,0,5,6,0,9,5,0
105.0,14.084,3,18.436,0.28632,2626.6,-3.6305,0.48588,0,3,0,5,6,0,9,5,0
105.01,14.096,3,18.045,0.25668,2628.9,-3.6307,0.48632,0,3,0,5,6,0,9,5,0
105.02,14.107,3,17.655,0.22827,2631.1,-3.6309,0.48669,0,3,0,5,6,0,9,5,0
105.03,14.121,3,17.264,0.20025,2633.3,-3.631,0.48718,0,3,0,5,6,0,9,5,0
105.04,14.137,3,16.873,0.1719,2635.4,-3.6312,0.48772,0,3,0,5,6,0,9,5,0
105.05,14.146,3,16.489,0.14271,2637.5,-3.6312,0.48805,0,3,0,5,6,0,9,5,0
105.06,14.158,3,16.114,0.11215,2639.5,-3.6312,0.33272,0,3,0,5,6,0,9,5,0
105.07,14.167,3,15.746,0.080286,2641.4,-3.6312,0.33292,0,3,0,5,6,0,9,5,0
105.08,14.169,3,15.386,0.047181,2643.3,-3.6311,0.19128,0,3,0,5,6,0,9,5,0
105.09,14.171,3,15.033,0.013066,2645.1,-3.631,0.19131,0,3,0,5,6,0,9,5,0
105.1,14.168,3,14.688,-0.021706,2646.9,-3.6309,0.19127,0,3,0,5,6,0,9,5,0
105.11,14.157,3,14.351,-0.056705,2648.6,-3.6307,0.19111,0,3,0,5,6,0,9,5,0
105.12,14.154,3,14.021,-0.091482,2650.3,-3.6304,0.14862,0,3,0,5,6,0,9,5,0
